Period,DUID,Delta,Contract
2022-10-31,COLEASF1,-5.212842351016832,Ex-post DWA
2022-11-30,COLEASF1,0.01729275831320365,Ex-post DWA
2022-12-31,COLEASF1,1.5823792618211527,Ex-post DWA
2023-01-31,COLEASF1,-2.2507020129520043,Ex-post DWA
2023-02-28,COLEASF1,0.627809754127469,Ex-post DWA
2023-03-31,COLEASF1,1.271604340539895,Ex-post DWA
2023-04-30,COLEASF1,-1.583691083342643,Ex-post DWA
2023-05-31,COLEASF1,-1.491629391113051,Ex-post DWA
2023-06-30,COLEASF1,-0.8769834917420596,Ex-post DWA
2023-07-31,COLEASF1,-2.3540650520832713,Ex-post DWA
2023-08-31,COLEASF1,-0.8677219666771023,Ex-post DWA
2023-09-30,COLEASF1,-5.235109422998436,Ex-post DWA
2023-10-31,COLEASF1,-10.83577048266519,Ex-post DWA
2023-11-30,COLEASF1,4.769679987348823,Ex-post DWA
2023-12-31,COLEASF1,-2.740376179758222,Ex-post DWA
2024-01-31,COLEASF1,2.929364828993819,Ex-post DWA
2024-02-29,COLEASF1,-7.063378184236427,Ex-post DWA
2024-03-31,COLEASF1,-1.2490761576206424,Ex-post DWA
2024-04-30,COLEASF1,-4.199234880001114,Ex-post DWA
2024-05-31,COLEASF1,-24.96944911206043,Ex-post DWA
2024-06-30,COLEASF1,-5.359525382440822,Ex-post DWA
2024-07-31,COLEASF1,2.6866546796233948,Ex-post DWA
2024-08-31,COLEASF1,-11.739980872893327,Ex-post DWA
2024-09-30,COLEASF1,-5.637081356184376,Ex-post DWA
2024-10-31,COLEASF1,-3.572627092419289,Ex-post DWA
2024-11-30,COLEASF1,10.182516967652049,Ex-post DWA
2024-12-31,COLEASF1,-9.961508939252624,Ex-post DWA
2020-01-31,FINLYSF1,-38.49024217467536,Ex-post DWA
2020-02-29,FINLYSF1,-2.385882893725345,Ex-post DWA
2020-03-31,FINLYSF1,0.7303339650517984,Ex-post DWA
2020-04-30,FINLYSF1,0.08187264574062425,Ex-post DWA
2020-05-31,FINLYSF1,2.6039438338871577,Ex-post DWA
2020-06-30,FINLYSF1,-1.4706272679380419,Ex-post DWA
2020-07-31,FINLYSF1,-0.7407344203050457,Ex-post DWA
2020-08-31,FINLYSF1,-1.9938120345303858,Ex-post DWA
2020-09-30,FINLYSF1,-0.0808664470067697,Ex-post DWA
2020-10-31,FINLYSF1,-3.7305245363700976,Ex-post DWA
2020-11-30,FINLYSF1,9.963924945443111,Ex-post DWA
2020-12-31,FINLYSF1,10.835064222555971,Ex-post DWA
2021-01-31,FINLYSF1,0.16356909170983158,Ex-post DWA
2021-02-28,FINLYSF1,0.09004041171770183,Ex-post DWA
2021-03-31,FINLYSF1,-0.07936538845097374,Ex-post DWA
2021-04-30,FINLYSF1,-1.4818012694126494,Ex-post DWA
2021-05-31,FINLYSF1,-2.233194296319539,Ex-post DWA
2021-06-30,FINLYSF1,1.2321356986613807,Ex-post DWA
2021-07-31,FINLYSF1,-4.600392854198745,Ex-post DWA
2021-08-31,FINLYSF1,-1.8522408398235015,Ex-post DWA
2021-09-30,FINLYSF1,-1.7330588985424598,Ex-post DWA
2021-10-31,FINLYSF1,-9.535533801060534,Ex-post DWA
2021-11-30,FINLYSF1,0.44469453089069333,Ex-post DWA
2021-12-31,FINLYSF1,1.0664580283647567,Ex-post DWA
2022-01-31,FINLYSF1,-1.5075778758619975,Ex-post DWA
2022-02-28,FINLYSF1,0.2017990820884279,Ex-post DWA
2022-03-31,FINLYSF1,0.885092786832061,Ex-post DWA
2022-04-30,FINLYSF1,-6.381240276600494,Ex-post DWA
2022-05-31,FINLYSF1,4.793727910862202,Ex-post DWA
2022-06-30,FINLYSF1,7.075972710934877,Ex-post DWA
2022-07-31,FINLYSF1,10.291434353274951,Ex-post DWA
2022-08-31,FINLYSF1,1.544871604571597,Ex-post DWA
2022-09-30,FINLYSF1,0.40633793282486863,Ex-post DWA
2022-10-31,FINLYSF1,1.717044634058169,Ex-post DWA
2022-11-30,FINLYSF1,-1.17712194812529,Ex-post DWA
2022-12-31,FINLYSF1,6.355195752621036,Ex-post DWA
2023-01-31,FINLYSF1,0.2681054020545446,Ex-post DWA
2023-02-28,FINLYSF1,-0.5741485697142537,Ex-post DWA
2023-03-31,FINLYSF1,1.531019022480109,Ex-post DWA
2023-04-30,FINLYSF1,0.9899785698245722,Ex-post DWA
2023-05-31,FINLYSF1,0.3939468812028224,Ex-post DWA
2023-06-30,FINLYSF1,-0.8597286382812754,Ex-post DWA
2023-07-31,FINLYSF1,-1.2385184915802228,Ex-post DWA
2023-08-31,FINLYSF1,1.9194276397743693,Ex-post DWA
2023-09-30,FINLYSF1,-5.187941721772495,Ex-post DWA
2023-10-31,FINLYSF1,-6.380428298613204,Ex-post DWA
2023-11-30,FINLYSF1,11.105998445940585,Ex-post DWA
2023-12-31,FINLYSF1,-2.9901119821123388,Ex-post DWA
2024-01-31,FINLYSF1,7.426517816715226,Ex-post DWA
2024-02-29,FINLYSF1,0.3476210388545411,Ex-post DWA
2024-03-31,FINLYSF1,-0.5934704036068226,Ex-post DWA
2024-04-30,FINLYSF1,-7.578388990494915,Ex-post DWA
2024-05-31,FINLYSF1,-38.9461638211197,Ex-post DWA
2024-06-30,FINLYSF1,-6.954816964452164,Ex-post DWA
2024-07-31,FINLYSF1,-1.7416800750121482,Ex-post DWA
2024-08-31,FINLYSF1,-6.137741773241231,Ex-post DWA
2024-09-30,FINLYSF1,-4.031603165064146,Ex-post DWA
2024-10-31,FINLYSF1,-1.5007748710015179,Ex-post DWA
2024-11-30,FINLYSF1,-1.4086845773139487,Ex-post DWA
2024-12-31,FINLYSF1,-7.0558001619175315,Ex-post DWA
2020-01-31,GULLRSF1,-62.904543218634046,Ex-post DWA
2020-02-29,GULLRSF1,-1.4168195488035806,Ex-post DWA
2020-03-31,GULLRSF1,-1.3507141407402088,Ex-post DWA
2020-04-30,GULLRSF1,-1.8641441932751803,Ex-post DWA
2020-05-31,GULLRSF1,-2.2833219111193372,Ex-post DWA
2020-06-30,GULLRSF1,-1.31785552558663,Ex-post DWA
2020-07-31,GULLRSF1,0.7262133507081714,Ex-post DWA
2020-08-31,GULLRSF1,1.4981262540945295,Ex-post DWA
2020-09-30,GULLRSF1,-0.26132329937086496,Ex-post DWA
2020-10-31,GULLRSF1,-4.224787662886818,Ex-post DWA
2020-11-30,GULLRSF1,-8.110120547186817,Ex-post DWA
2020-12-31,GULLRSF1,-41.666984168782946,Ex-post DWA
2021-01-31,GULLRSF1,0.04573706887573081,Ex-post DWA
2021-02-28,GULLRSF1,-0.67280006206461,Ex-post DWA
2021-03-31,GULLRSF1,-1.2804701352910968,Ex-post DWA
2021-04-30,GULLRSF1,-1.2258703701476676,Ex-post DWA
2021-05-31,GULLRSF1,-3.323607623239667,Ex-post DWA
2021-06-30,GULLRSF1,-7.538151016025196,Ex-post DWA
2021-07-31,GULLRSF1,-3.234324389650425,Ex-post DWA
2021-08-31,GULLRSF1,-5.786753582219301,Ex-post DWA
2021-09-30,GULLRSF1,-4.439875669412018,Ex-post DWA
2021-10-31,GULLRSF1,4.204646855721641,Ex-post DWA
2021-11-30,GULLRSF1,-1.6922182008533895,Ex-post DWA
2021-12-31,GULLRSF1,0.121129118397036,Ex-post DWA
2022-01-31,GULLRSF1,-0.5780383659332387,Ex-post DWA
2022-02-28,GULLRSF1,-5.0470430571307645,Ex-post DWA
2022-03-31,GULLRSF1,-4.65014903114178,Ex-post DWA
2022-04-30,GULLRSF1,-13.284073351862887,Ex-post DWA
2022-05-31,GULLRSF1,-15.910111228874428,Ex-post DWA
2022-06-30,GULLRSF1,-2.386937521441496,Ex-post DWA
2022-07-31,GULLRSF1,-40.37661972425815,Ex-post DWA
2022-08-31,GULLRSF1,-0.9310599825898578,Ex-post DWA
2022-09-30,GULLRSF1,-8.144042187547285,Ex-post DWA
2022-10-31,GULLRSF1,-3.462048942523211,Ex-post DWA
2022-11-30,GULLRSF1,-3.368293014713025,Ex-post DWA
2022-12-31,GULLRSF1,-8.95905279479242,Ex-post DWA
2023-01-31,GULLRSF1,-2.0203182826363246,Ex-post DWA
2023-02-28,GULLRSF1,-8.269991628963155,Ex-post DWA
2023-03-31,GULLRSF1,-15.14058857491797,Ex-post DWA
2023-04-30,GULLRSF1,-7.237082173318974,Ex-post DWA
2023-05-31,GULLRSF1,-5.998170005110438,Ex-post DWA
2023-06-30,GULLRSF1,-1.887167762548593,Ex-post DWA
2023-07-31,GULLRSF1,-2.373184099971475,Ex-post DWA
2023-08-31,GULLRSF1,-7.345429548155032,Ex-post DWA
2023-09-30,GULLRSF1,-4.760797264999512,Ex-post DWA
2023-10-31,GULLRSF1,-2.4917640758579127,Ex-post DWA
2023-11-30,GULLRSF1,-11.425160733383116,Ex-post DWA
2023-12-31,GULLRSF1,-3.4192084322818417,Ex-post DWA
2024-01-31,GULLRSF1,-12.684559289797761,Ex-post DWA
2024-02-29,GULLRSF1,-28.93714512924509,Ex-post DWA
2024-03-31,GULLRSF1,-7.271117290284309,Ex-post DWA
2024-04-30,GULLRSF1,-10.218894458083248,Ex-post DWA
2024-05-31,GULLRSF1,-47.02878274598858,Ex-post DWA
2024-06-30,GULLRSF1,-1.0744869916965456,Ex-post DWA
2024-07-31,GULLRSF1,-2.020500742480081,Ex-post DWA
2024-08-31,GULLRSF1,-12.495302900349117,Ex-post DWA
2024-09-30,GULLRSF1,7.827074499918196,Ex-post DWA
2024-10-31,GULLRSF1,-2.805919165173293,Ex-post DWA
2024-11-30,GULLRSF1,-50.428224685186706,Ex-post DWA
2024-12-31,GULLRSF1,-12.843002965456009,Ex-post DWA
2020-01-31,LIMOSF21,-2.5995015667358246,Ex-post DWA
2020-02-29,LIMOSF21,1.4153369982975832,Ex-post DWA
2020-03-31,LIMOSF21,0.9737343010369415,Ex-post DWA
2020-04-30,LIMOSF21,1.582042414331383,Ex-post DWA
2020-05-31,LIMOSF21,-1.133264904774265,Ex-post DWA
2020-06-30,LIMOSF21,-1.596817155314568,Ex-post DWA
2020-07-31,LIMOSF21,1.4610982167656204,Ex-post DWA
2020-08-31,LIMOSF21,1.384762423095978,Ex-post DWA
2020-09-30,LIMOSF21,4.720589745374603,Ex-post DWA
2020-10-31,LIMOSF21,-2.838090460122153,Ex-post DWA
2020-11-30,LIMOSF21,10.400831995622482,Ex-post DWA
2020-12-31,LIMOSF21,13.397691044659396,Ex-post DWA
2021-01-31,LIMOSF21,0.4548114088989479,Ex-post DWA
2021-02-28,LIMOSF21,0.8638728516429381,Ex-post DWA
2021-03-31,LIMOSF21,0.822047266409129,Ex-post DWA
2021-04-30,LIMOSF21,2.385846360927026,Ex-post DWA
2021-05-31,LIMOSF21,5.25619246960111,Ex-post DWA
2021-06-30,LIMOSF21,-2.1223715927907847,Ex-post DWA
2021-07-31,LIMOSF21,0.25699086062975596,Ex-post DWA
2021-08-31,LIMOSF21,5.815078279207157,Ex-post DWA
2021-09-30,LIMOSF21,10.17521503689549,Ex-post DWA
2021-10-31,LIMOSF21,11.10585071168741,Ex-post DWA
2021-11-30,LIMOSF21,12.226465502937323,Ex-post DWA
2021-12-31,LIMOSF21,3.1268716527467433,Ex-post DWA
2022-01-31,LIMOSF21,3.854075625792845,Ex-post DWA
2022-02-28,LIMOSF21,0.845535869201143,Ex-post DWA
2022-03-31,LIMOSF21,3.0512681412990617,Ex-post DWA
2022-04-30,LIMOSF21,5.919305455559453,Ex-post DWA
2022-05-31,LIMOSF21,6.412005121448175,Ex-post DWA
2022-06-30,LIMOSF21,10.790532273172232,Ex-post DWA
2022-07-31,LIMOSF21,16.83214537657841,Ex-post DWA
2022-08-31,LIMOSF21,1.8703251921037918,Ex-post DWA
2022-09-30,LIMOSF21,4.384484129076441,Ex-post DWA
2022-10-31,LIMOSF21,6.351630894745398,Ex-post DWA
2022-11-30,LIMOSF21,0.277592439434585,Ex-post DWA
2022-12-31,LIMOSF21,4.8524248465253095,Ex-post DWA
2023-01-31,LIMOSF21,-0.06288769556502416,Ex-post DWA
2023-02-28,LIMOSF21,-0.6771872166211637,Ex-post DWA
2023-03-31,LIMOSF21,0.18089030385456795,Ex-post DWA
2023-04-30,LIMOSF21,4.85200956696977,Ex-post DWA
2023-05-31,LIMOSF21,-5.156977862673415,Ex-post DWA
2023-06-30,LIMOSF21,-2.6365102087284242,Ex-post DWA
2023-07-31,LIMOSF21,-1.126311057906662,Ex-post DWA
2023-08-31,LIMOSF21,4.765351618885958,Ex-post DWA
2023-09-30,LIMOSF21,5.306998392609113,Ex-post DWA
2023-10-31,LIMOSF21,9.066182933031229,Ex-post DWA
2023-11-30,LIMOSF21,8.65672747021928,Ex-post DWA
2023-12-31,LIMOSF21,-0.4055960561269245,Ex-post DWA
2024-01-31,LIMOSF21,8.816707566128635,Ex-post DWA
2024-02-29,LIMOSF21,-0.07138249279981324,Ex-post DWA
2024-03-31,LIMOSF21,5.392363024154875,Ex-post DWA
2024-04-30,LIMOSF21,5.693956877104405,Ex-post DWA
2024-05-31,LIMOSF21,35.942887664445834,Ex-post DWA
2024-06-30,LIMOSF21,2.3440015393655784,Ex-post DWA
2024-07-31,LIMOSF21,3.904341622427843,Ex-post DWA
2024-08-31,LIMOSF21,12.071515770150512,Ex-post DWA
2024-09-30,LIMOSF21,10.34217415211786,Ex-post DWA
2024-10-31,LIMOSF21,17.528138827022886,Ex-post DWA
2024-11-30,LIMOSF21,60.95612749163149,Ex-post DWA
2024-12-31,LIMOSF21,20.01324738285696,Ex-post DWA
2020-01-31,MANSLR1,36.76207593341064,Ex-post DWA
2020-02-29,MANSLR1,-0.09603561665403504,Ex-post DWA
2020-03-31,MANSLR1,-0.026576664276923623,Ex-post DWA
2020-04-30,MANSLR1,0.05338880601519236,Ex-post DWA
2020-05-31,MANSLR1,-0.7475878358455361,Ex-post DWA
2020-06-30,MANSLR1,-0.04155911944960167,Ex-post DWA
2020-07-31,MANSLR1,0.9793056898246775,Ex-post DWA
2020-08-31,MANSLR1,-0.14628624351654196,Ex-post DWA
2020-09-30,MANSLR1,0.07488269247516399,Ex-post DWA
2020-10-31,MANSLR1,0.0795170410660404,Ex-post DWA
2020-11-30,MANSLR1,-0.602691001404466,Ex-post DWA
2020-12-31,MANSLR1,-22.7788053706371,Ex-post DWA
2021-01-31,MANSLR1,1.5294195496203926,Ex-post DWA
