Period,DUID,Delta,Contract
2024-11-30,CLARESF1,9.557695770381514,Ex-post DWA
2024-12-31,CLARESF1,33.571546516110025,Ex-post DWA
2020-01-31,CLERMSF1,2.209022452636077,Ex-post DWA
2020-02-29,CLERMSF1,0.9902726494193246,Ex-post DWA
2020-03-31,CLERMSF1,-0.6425688855409248,Ex-post DWA
2020-04-30,CLERMSF1,0.5762346263134361,Ex-post DWA
2020-05-31,CLERMSF1,-4.076026147749696,Ex-post DWA
2020-06-30,CLERMSF1,1.443435496132409,Ex-post DWA
2020-07-31,CLERMSF1,0.6588252657397611,Ex-post DWA
2020-08-31,CLERMSF1,4.385934024967913,Ex-post DWA
2020-09-30,CLERMSF1,3.1959041824544183,Ex-post DWA
2020-10-31,CLERMSF1,1.402300648130943,Ex-post DWA
2020-11-30,CLERMSF1,-0.3111510912589779,Ex-post DWA
2020-12-31,CLERMSF1,4.421581705571803,Ex-post DWA
2021-01-31,CLERMSF1,-0.15572484640537,Ex-post DWA
2021-02-28,CLERMSF1,0.25286718950872,Ex-post DWA
2021-03-31,CLERMSF1,0.8510774169153237,Ex-post DWA
2021-04-30,CLERMSF1,-0.6741732000700154,Ex-post DWA
2021-05-31,CLERMSF1,21.55262620491346,Ex-post DWA
2021-06-30,CLERMSF1,12.128225158880412,Ex-post DWA
2021-07-31,CLERMSF1,-0.06616260491313852,Ex-post DWA
2021-08-31,CLERMSF1,2.914373389822721,Ex-post DWA
2021-09-30,CLERMSF1,4.564116383826931,Ex-post DWA
2021-10-31,CLERMSF1,9.775917449945126,Ex-post DWA
2021-11-30,CLERMSF1,0.4021611473443869,Ex-post DWA
2021-12-31,CLERMSF1,1.386887570940246,Ex-post DWA
2022-01-31,CLERMSF1,-3.447428331571885,Ex-post DWA
2022-02-28,CLERMSF1,-14.318904568135437,Ex-post DWA
2022-03-31,CLERMSF1,2.2144291471679054,Ex-post DWA
2022-04-30,CLERMSF1,4.098687455328616,Ex-post DWA
2022-05-31,CLERMSF1,3.884087237960216,Ex-post DWA
2022-06-30,CLERMSF1,10.166455230032852,Ex-post DWA
2022-07-31,CLERMSF1,40.525679623156066,Ex-post DWA
2022-08-31,CLERMSF1,5.983755929475407,Ex-post DWA
2022-09-30,CLERMSF1,0.15203203565721424,Ex-post DWA
2022-10-31,CLERMSF1,0.02686168683591461,Ex-post DWA
2022-11-30,CLERMSF1,-5.609538490751611,Ex-post DWA
2022-12-31,CLERMSF1,-1.3748827900790452,Ex-post DWA
2023-01-31,CLERMSF1,-1.492537203287327,Ex-post DWA
2023-02-28,CLERMSF1,1.986166720669985,Ex-post DWA
2023-03-31,CLERMSF1,3.084593061836344,Ex-post DWA
2023-04-30,CLERMSF1,-0.7072973082901797,Ex-post DWA
2023-05-31,CLERMSF1,3.2879342409043915,Ex-post DWA
2023-06-30,CLERMSF1,0.7925795397098057,Ex-post DWA
2023-07-31,CLERMSF1,-1.4294413681912381,Ex-post DWA
2023-08-31,CLERMSF1,-1.7922551815388073,Ex-post DWA
2023-09-30,CLERMSF1,-2.2391333386054777,Ex-post DWA
2023-10-31,CLERMSF1,-7.717154980485301,Ex-post DWA
2023-11-30,CLERMSF1,-1.7577061285766042,Ex-post DWA
2023-12-31,CLERMSF1,-1.043909942152922,Ex-post DWA
2024-01-31,CLERMSF1,4.147753262828687,Ex-post DWA
2024-02-29,CLERMSF1,2.425659150988743,Ex-post DWA
2024-03-31,CLERMSF1,1.6703494168944886,Ex-post DWA
2024-04-30,CLERMSF1,-2.1390837672735223,Ex-post DWA
2024-05-31,CLERMSF1,-4.78927717166966,Ex-post DWA
2024-06-30,CLERMSF1,0.050661502833008853,Ex-post DWA
2024-07-31,CLERMSF1,-0.549150563288201,Ex-post DWA
2024-08-31,CLERMSF1,-5.148746795067158,Ex-post DWA
2024-09-30,CLERMSF1,-3.1916396695914724,Ex-post DWA
2024-10-31,CLERMSF1,-6.759764463854289,Ex-post DWA
2024-11-30,CLERMSF1,-4.985759958245346,Ex-post DWA
2024-12-31,CLERMSF1,-0.7403392684076948,Ex-post DWA
2020-01-31,CSPVPS1,-2.346793757445681,Ex-post DWA
2020-02-29,CSPVPS1,-0.41775788097062616,Ex-post DWA
2020-03-31,CSPVPS1,0.07024643878296644,Ex-post DWA
2020-04-30,CSPVPS1,-0.7261742983522801,Ex-post DWA
2020-05-31,CSPVPS1,-2.389035940484778,Ex-post DWA
2020-06-30,CSPVPS1,-2.074585754875752,Ex-post DWA
2020-07-31,CSPVPS1,-1.0447651640202302,Ex-post DWA
2020-08-31,CSPVPS1,-4.552360235400611,Ex-post DWA
2020-09-30,CSPVPS1,-4.792843049931081,Ex-post DWA
2020-10-31,CSPVPS1,-2.326110311424028,Ex-post DWA
2020-11-30,CSPVPS1,-0.4195977910947093,Ex-post DWA
2020-12-31,CSPVPS1,1.233924982897527,Ex-post DWA
2021-01-31,CSPVPS1,-1.2846273881011285,Ex-post DWA
2021-02-28,CSPVPS1,-0.0466762350213088,Ex-post DWA
2021-03-31,CSPVPS1,-0.943493559939725,Ex-post DWA
2021-04-30,CSPVPS1,-8.106356698235373,Ex-post DWA
2021-05-31,CSPVPS1,-12.998845162419727,Ex-post DWA
2021-06-30,CSPVPS1,-4.3697553780580165,Ex-post DWA
2021-07-31,CSPVPS1,-2.047962901228793,Ex-post DWA
2021-08-31,CSPVPS1,-7.122321208730476,Ex-post DWA
2021-09-30,CSPVPS1,-9.64208550066591,Ex-post DWA
2021-10-31,CSPVPS1,-17.337413526496885,Ex-post DWA
2021-11-30,CSPVPS1,-13.327666481970013,Ex-post DWA
2021-12-31,CSPVPS1,-4.408777870695857,Ex-post DWA
2022-01-31,CSPVPS1,-3.016204540560338,Ex-post DWA
2022-02-28,CSPVPS1,-8.992145886047354,Ex-post DWA
2022-03-31,CSPVPS1,-4.578446296422129,Ex-post DWA
2022-04-30,CSPVPS1,-10.795006712111615,Ex-post DWA
2022-05-31,CSPVPS1,-4.698053281636675,Ex-post DWA
2022-06-30,CSPVPS1,-17.160054785115534,Ex-post DWA
2022-07-31,CSPVPS1,-19.844664973367003,Ex-post DWA
2022-08-31,CSPVPS1,-14.768021448950108,Ex-post DWA
2022-09-30,CSPVPS1,-13.875723784541336,Ex-post DWA
2022-10-31,CSPVPS1,-1.780053507743716,Ex-post DWA
2022-11-30,CSPVPS1,-7.6966167460339605,Ex-post DWA
2022-12-31,CSPVPS1,-5.6862409193158285,Ex-post DWA
2023-01-31,CSPVPS1,-0.9023100268981139,Ex-post DWA
2023-02-28,CSPVPS1,-1.1662121975236062,Ex-post DWA
2023-03-31,CSPVPS1,-2.9495096387368562,Ex-post DWA
2023-04-30,CSPVPS1,-9.970749422270075,Ex-post DWA
2023-05-31,CSPVPS1,-6.140356021510293,Ex-post DWA
2023-06-30,CSPVPS1,-3.671790515877113,Ex-post DWA
2023-07-31,CSPVPS1,-6.24252792458606,Ex-post DWA
2023-08-31,CSPVPS1,-8.615077124391055,Ex-post DWA
2023-09-30,CSPVPS1,-12.819938465370615,Ex-post DWA
2023-10-31,CSPVPS1,-12.554059744194255,Ex-post DWA
2023-11-30,CSPVPS1,-4.292404037519784,Ex-post DWA
2023-12-31,CSPVPS1,-9.678386713171761,Ex-post DWA
2024-01-31,CSPVPS1,4.511614267838027,Ex-post DWA
2024-02-29,CSPVPS1,-9.609370009271245,Ex-post DWA
2024-03-31,CSPVPS1,1.012134484282491,Ex-post DWA
2024-04-30,CSPVPS1,-2.833590801844686,Ex-post DWA
2024-05-31,CSPVPS1,-8.248010664172128,Ex-post DWA
2024-06-30,CSPVPS1,-12.036349752433274,Ex-post DWA
2024-07-31,CSPVPS1,-5.974043723265236,Ex-post DWA
2024-08-31,CSPVPS1,-11.765227759521212,Ex-post DWA
2024-09-30,CSPVPS1,-10.040292953918913,Ex-post DWA
2024-10-31,CSPVPS1,-11.624211120556815,Ex-post DWA
2024-11-30,CSPVPS1,-8.662436686323758,Ex-post DWA
2024-12-31,CSPVPS1,-13.108214899198266,Ex-post DWA
2020-01-31,DAYDSF1,-2.6908297634183356,Ex-post DWA
2020-02-29,DAYDSF1,-0.48884733005007774,Ex-post DWA
2020-03-31,DAYDSF1,-0.18133510087772464,Ex-post DWA
2020-04-30,DAYDSF1,0.040852904228028564,Ex-post DWA
2020-05-31,DAYDSF1,1.2888449268264637,Ex-post DWA
2020-06-30,DAYDSF1,-0.7774656023846624,Ex-post DWA
2020-07-31,DAYDSF1,1.7013249814357252,Ex-post DWA
2020-08-31,DAYDSF1,-0.04687024388415573,Ex-post DWA
2020-09-30,DAYDSF1,-0.6802706512147072,Ex-post DWA
2020-10-31,DAYDSF1,-1.418586146553153,Ex-post DWA
2020-11-30,DAYDSF1,-1.379257686537251,Ex-post DWA
2020-12-31,DAYDSF1,-0.8216732916499367,Ex-post DWA
2021-01-31,DAYDSF1,-2.5993106616962223,Ex-post DWA
2021-02-28,DAYDSF1,-0.8104207999447439,Ex-post DWA
2021-03-31,DAYDSF1,2.3683307032897716,Ex-post DWA
2021-04-30,DAYDSF1,-2.9193702433385624,Ex-post DWA
2021-05-31,DAYDSF1,-3.6229473362134996,Ex-post DWA
2021-06-30,DAYDSF1,-6.813581347154653,Ex-post DWA
2021-07-31,DAYDSF1,0.658053382174046,Ex-post DWA
2021-08-31,DAYDSF1,-1.8074820990855969,Ex-post DWA
2021-09-30,DAYDSF1,-5.128503604416871,Ex-post DWA
2021-10-31,DAYDSF1,-5.324266191265423,Ex-post DWA
2021-11-30,DAYDSF1,8.235202894399208,Ex-post DWA
2021-12-31,DAYDSF1,-5.780642940571056,Ex-post DWA
2022-01-31,DAYDSF1,-7.1504822903983865,Ex-post DWA
2022-02-28,DAYDSF1,3.5453047935024244,Ex-post DWA
2022-03-31,DAYDSF1,-2.604092017282042,Ex-post DWA
2022-04-30,DAYDSF1,-7.107603086148515,Ex-post DWA
2022-05-31,DAYDSF1,2.118195272055516,Ex-post DWA
2022-06-30,DAYDSF1,10.085961170872821,Ex-post DWA
2022-07-31,DAYDSF1,-1.4280373999563096,Ex-post DWA
2022-08-31,DAYDSF1,3.7526783890288016,Ex-post DWA
2022-09-30,DAYDSF1,-2.2682943260315085,Ex-post DWA
2022-10-31,DAYDSF1,-3.4106835887258313,Ex-post DWA
2022-11-30,DAYDSF1,-3.084020144067459,Ex-post DWA
2022-12-31,DAYDSF1,-0.46710412070861196,Ex-post DWA
2023-01-31,DAYDSF1,-1.372503213032374,Ex-post DWA
2023-02-28,DAYDSF1,0.25435497497171866,Ex-post DWA
2023-03-31,DAYDSF1,-1.6298386171926182,Ex-post DWA
2023-04-30,DAYDSF1,-0.22374957393014228,Ex-post DWA
2023-05-31,DAYDSF1,2.5805101264447146,Ex-post DWA
2023-06-30,DAYDSF1,2.4691841357634488,Ex-post DWA
2023-07-31,DAYDSF1,-2.1222137123509803,Ex-post DWA
2023-08-31,DAYDSF1,-0.8565211560218546,Ex-post DWA
2023-09-30,DAYDSF1,-7.427827653678553,Ex-post DWA
2023-10-31,DAYDSF1,-7.507221718618588,Ex-post DWA
2023-11-30,DAYDSF1,2.688161602299026,Ex-post DWA
2023-12-31,DAYDSF1,-6.671449695584322,Ex-post DWA
2024-01-31,DAYDSF1,16.023227378452702,Ex-post DWA
2024-02-29,DAYDSF1,-9.12428316726146,Ex-post DWA
2024-03-31,DAYDSF1,-0.03972506941666154,Ex-post DWA
2024-04-30,DAYDSF1,-1.8200075676155514,Ex-post DWA
2024-05-31,DAYDSF1,-5.777255826449867,Ex-post DWA
2024-06-30,DAYDSF1,2.0051396103345382,Ex-post DWA
2024-07-31,DAYDSF1,0.22925038555531785,Ex-post DWA
2024-08-31,DAYDSF1,0.5737867628811557,Ex-post DWA
2024-09-30,DAYDSF1,-2.3861684068470677,Ex-post DWA
2024-10-31,DAYDSF1,-0.5807698028352029,Ex-post DWA
2024-11-30,DAYDSF1,6.75425793000025,Ex-post DWA
2024-12-31,DAYDSF1,-1.3162184830835102,Ex-post DWA
2020-01-31,DDSF1,-1.7047944812749591,Ex-post DWA
2020-02-29,DDSF1,0.9425108467867034,Ex-post DWA
2020-03-31,DDSF1,-1.3223497850420358,Ex-post DWA
2020-04-30,DDSF1,-1.944707273471657,Ex-post DWA
2020-05-31,DDSF1,-3.4794052762630603,Ex-post DWA
2020-06-30,DDSF1,-2.441369240912042,Ex-post DWA
2020-07-31,DDSF1,-1.9782726626376181,Ex-post DWA
2020-08-31,DDSF1,-5.5148325022441425,Ex-post DWA
2020-09-30,DDSF1,-4.7960590325252275,Ex-post DWA
2020-10-31,DDSF1,-1.8766657493676249,Ex-post DWA
2020-11-30,DDSF1,-3.4870105641536924,Ex-post DWA
2020-12-31,DDSF1,-2.795076928350319,Ex-post DWA
2021-01-31,DDSF1,0.9512408987938983,Ex-post DWA
2021-02-28,DDSF1,0.5893548915567521,Ex-post DWA
2021-03-31,DDSF1,-2.87053648302825,Ex-post DWA
2021-04-30,DDSF1,-1.1644340608198576,Ex-post DWA
2021-05-31,DDSF1,-0.21328329881303176,Ex-post DWA
2021-06-30,DDSF1,-18.328426884718837,Ex-post DWA
2021-07-31,DDSF1,-15.202562578649712,Ex-post DWA
2021-08-31,DDSF1,-7.476715136807755,Ex-post DWA
2021-09-30,DDSF1,-16.824690186172884,Ex-post DWA
2021-10-31,DDSF1,-17.939037645618356,Ex-post DWA
2021-11-30,DDSF1,-24.94773534189389,Ex-post DWA
2021-12-31,DDSF1,-8.149792752046139,Ex-post DWA
2022-01-31,DDSF1,-3.616575463473964,Ex-post DWA
2022-02-28,DDSF1,-27.751976384657056,Ex-post DWA
2022-03-31,DDSF1,-11.218156101951308,Ex-post DWA
2022-04-30,DDSF1,-5.864136075286552,Ex-post DWA
2022-05-31,DDSF1,-28.132063268890505,Ex-post DWA
2022-06-30,DDSF1,-18.481477390636513,Ex-post DWA
2022-07-31,DDSF1,-30.28885169127247,Ex-post DWA
2022-08-31,DDSF1,-19.867780627880975,Ex-post DWA
2022-09-30,DDSF1,-21.661249468771175,Ex-post DWA
2022-10-31,DDSF1,-16.374492718303372,Ex-post DWA
2022-11-30,DDSF1,-15.138474894207363,Ex-post DWA
2022-12-31,DDSF1,-11.634022980103744,Ex-post DWA
2023-01-31,DDSF1,-7.322912697253443,Ex-post DWA
2023-02-28,DDSF1,-6.7166768664256935,Ex-post DWA
2023-03-31,DDSF1,-16.76382498423633,Ex-post DWA
2023-04-30,DDSF1,-14.131994367453292,Ex-post DWA
2023-05-31,DDSF1,-13.511639369648506,Ex-post DWA
2023-06-30,DDSF1,-10.245884306212218,Ex-post DWA
2023-07-31,DDSF1,-11.962455046513021,Ex-post DWA
2023-08-31,DDSF1,-13.659780237051782,Ex-post DWA
2023-09-30,DDSF1,-14.126815192911678,Ex-post DWA
2023-10-31,DDSF1,-14.366568994488606,Ex-post DWA
2023-11-30,DDSF1,-13.967191215891797,Ex-post DWA
2023-12-31,DDSF1,-16.17486359509644,Ex-post DWA
2024-01-31,DDSF1,-8.836350231116107,Ex-post DWA
2024-02-29,DDSF1,-7.366706511341263,Ex-post DWA
2024-03-31,DDSF1,-6.664054564925799,Ex-post DWA
2024-04-30,DDSF1,-15.57638855138726,Ex-post DWA
2024-05-31,DDSF1,-17.76923571611829,Ex-post DWA
2024-06-30,DDSF1,-17.669507086919783,Ex-post DWA
2024-07-31,DDSF1,-14.418537861540823,Ex-post DWA
2024-08-31,DDSF1,-21.305351575217284,Ex-post DWA
2024-09-30,DDSF1,-16.215925213089598,Ex-post DWA
2024-10-31,DDSF1,-17.48179738078406,Ex-post DWA
2024-11-30,DDSF1,-24.7826626232631,Ex-post DWA
2024-12-31,DDSF1,-17.564322703577076,Ex-post DWA
2020-01-31,EMERASF1,5.5660009986519725,Ex-post DWA
2020-02-29,EMERASF1,0.2574101964256812,Ex-post DWA
2020-03-31,EMERASF1,0.8386870430243221,Ex-post DWA
2020-04-30,EMERASF1,1.0966524426346567,Ex-post DWA
2020-05-31,EMERASF1,5.637310323495242,Ex-post DWA
2020-06-30,EMERASF1,2.94303432533059,Ex-post DWA
2020-07-31,EMERASF1,1.4831517037121351,Ex-post DWA
2020-08-31,EMERASF1,9.393008632702152,Ex-post DWA
2020-09-30,EMERASF1,7.149705956703718,Ex-post DWA
2020-10-31,EMERASF1,3.9179430271231546,Ex-post DWA
2020-11-30,EMERASF1,1.889052291559878,Ex-post DWA
2020-12-31,EMERASF1,3.669449775935618,Ex-post DWA
2021-01-31,EMERASF1,0.3410570081103472,Ex-post DWA
2021-02-28,EMERASF1,0.41968464490255997,Ex-post DWA
2021-03-31,EMERASF1,-1.210761700084479,Ex-post DWA
2021-04-30,EMERASF1,8.03495391888653,Ex-post DWA
2021-05-31,EMERASF1,30.232930100596356,Ex-post DWA
2021-06-30,EMERASF1,-8.086583167489692,Ex-post DWA
2021-07-31,EMERASF1,13.572094020449832,Ex-post DWA
2021-08-31,EMERASF1,8.253525306783274,Ex-post DWA
2021-09-30,EMERASF1,28.52370635257074,Ex-post DWA
2021-10-31,EMERASF1,25.692819179709304,Ex-post DWA
2021-11-30,EMERASF1,23.340249712963953,Ex-post DWA
2021-12-31,EMERASF1,8.297133006553736,Ex-post DWA
2022-01-31,EMERASF1,5.152095422008799,Ex-post DWA
2022-02-28,EMERASF1,-10.266980613231269,Ex-post DWA
2022-03-31,EMERASF1,1.1551640896207829,Ex-post DWA
2022-04-30,EMERASF1,11.080473753020385,Ex-post DWA
2022-05-31,EMERASF1,5.515923815132311,Ex-post DWA
2022-06-30,EMERASF1,14.906094257552525,Ex-post DWA
2022-07-31,EMERASF1,34.8059550683833,Ex-post DWA
2022-08-31,EMERASF1,19.580517629241996,Ex-post DWA
2022-09-30,EMERASF1,28.983399696889293,Ex-post DWA
2022-10-31,EMERASF1,7.131174049687829,Ex-post DWA
2022-11-30,EMERASF1,12.260133975167008,Ex-post DWA
2022-12-31,EMERASF1,11.378262869082025,Ex-post DWA
2023-01-31,EMERASF1,8.402069190054796,Ex-post DWA
2023-02-28,EMERASF1,8.730153266170355,Ex-post DWA
2023-03-31,EMERASF1,14.19415408109974,Ex-post DWA
2023-04-30,EMERASF1,17.484011900436876,Ex-post DWA
2023-05-31,EMERASF1,13.803846555539039,Ex-post DWA
2023-06-30,EMERASF1,12.020699899113978,Ex-post DWA
2023-07-31,EMERASF1,19.347553442175904,Ex-post DWA
2023-08-31,EMERASF1,29.48618704605144,Ex-post DWA
2023-09-30,EMERASF1,33.85113473173314,Ex-post DWA
2023-10-31,EMERASF1,32.272080551048404,Ex-post DWA
2023-11-30,EMERASF1,19.452271187837596,Ex-post DWA
2023-12-31,EMERASF1,27.52959265007305,Ex-post DWA
2024-01-31,EMERASF1,15.48147509955821,Ex-post DWA
2024-02-29,EMERASF1,17.6562090673875,Ex-post DWA
2024-03-31,EMERASF1,14.786975951701422,Ex-post DWA
2024-04-30,EMERASF1,20.513974311261272,Ex-post DWA
2024-05-31,EMERASF1,31.273049377650203,Ex-post DWA
2024-06-30,EMERASF1,40.29666549046748,Ex-post DWA
2024-07-31,EMERASF1,-3.6096017818384354,Ex-post DWA
2024-08-31,EMERASF1,-5.2981943807234515,Ex-post DWA
2024-09-30,EMERASF1,-7.92395487928418,Ex-post DWA
2024-10-31,EMERASF1,-8.739036494100656,Ex-post DWA
2024-11-30,EMERASF1,-4.251577829880183,Ex-post DWA
2024-12-31,EMERASF1,-8.095131421163401,Ex-post DWA
2020-01-31,HAMISF1,-1.9172712766816034,Ex-post DWA
2020-02-29,HAMISF1,-1.006207538914765,Ex-post DWA
2020-03-31,HAMISF1,-0.04560736985952474,Ex-post DWA
2020-04-30,HAMISF1,0.01844403809227302,Ex-post DWA
2020-05-31,HAMISF1,-7.316708350820239,Ex-post DWA
2020-06-30,HAMISF1,-1.2886523059865773,Ex-post DWA
2020-07-31,HAMISF1,0.18152362351413487,Ex-post DWA
