Region,Date,Spread type,Price spread,High start time,Low start time
SA,2019-01-19,High-low contiguous (4hr),25.929592708333324,17:15:00,01:10:00
SA,2019-01-19,Day-evening,10.918606928571421,,
SA,2019-01-19,Overnight-morning,-5.561316388888912,,
SA,2019-01-19,Evening price,85.02086133333333,,
SA,2019-01-20,High-low perfect (2hr),123.31312416666665,,
SA,2019-01-20,High-low contiguous (2hr),102.11008125000001,22:00:00,03:30:00
SA,2019-01-20,High-low perfect (4hr),106.13524604166668,,
SA,2019-01-20,High-low contiguous (4hr),96.44796729166666,20:00:00,01:05:00
SA,2019-01-20,Day-evening,45.683829309523816,,
SA,2019-01-20,Overnight-morning,-19.1435511111111,,
SA,2019-01-20,Evening price,122.224478,,
SA,2019-01-21,High-low perfect (2hr),291.32630291666663,,
SA,2019-01-21,High-low contiguous (2hr),263.85758666666663,17:25:00,01:40:00
SA,2019-01-21,High-low perfect (4hr),263.16643812499996,,
SA,2019-01-21,High-low contiguous (4hr),232.71861291666664,15:40:00,01:00:00
SA,2019-01-21,Day-evening,61.27262826190477,,
SA,2019-01-21,Overnight-morning,94.03973592592594,,
SA,2019-01-21,Evening price,274.66338516666667,,
SA,2019-01-22,High-low perfect (2hr),999.3130387499999,,
SA,2019-01-22,High-low contiguous (2hr),834.0779616666666,14:50:00,02:45:00
SA,2019-01-22,High-low perfect (4hr),596.4378020833334,,
SA,2019-01-22,High-low contiguous (4hr),483.925614375,12:50:00,00:50:00
SA,2019-01-22,Day-evening,209.45737321428572,,
SA,2019-01-22,Overnight-morning,171.40793064814812,,
SA,2019-01-22,Evening price,466.48699583333325,,
SA,2019-01-23,High-low perfect (2hr),217.27903625,,
SA,2019-01-23,High-low contiguous (2hr),129.74474041666664,17:20:00,03:50:00
SA,2019-01-23,High-low perfect (4hr),170.90400500000004,,
SA,2019-01-23,High-low contiguous (4hr),108.07962166666668,11:40:00,04:25:00
SA,2019-01-23,Day-evening,-26.66115845238096,,
SA,2019-01-23,Overnight-morning,-16.449200833333336,,
SA,2019-01-23,Evening price,175.22773833333332,,
SA,2019-01-24,High-low perfect (2hr),14428.879959583333,,
SA,2019-01-24,High-low contiguous (2hr),14424.15613375,18:20:00,02:35:00
SA,2019-01-24,High-low perfect (4hr),14425.857837916667,,
SA,2019-01-24,High-low contiguous (4hr),14405.888442916666,16:50:00,00:55:00
SA,2019-01-24,Day-evening,12742.46541559524,,
SA,2019-01-24,Overnight-morning,-24.716170462962978,,
SA,2019-01-24,Evening price,14023.563385833335,,
SA,2019-01-25,High-low perfect (2hr),4500.686919999999,,
SA,2019-01-25,High-low contiguous (2hr),4281.9353879166665,09:30:00,20:05:00
SA,2019-01-25,High-low perfect (4hr),2384.929352916666,,
SA,2019-01-25,High-low contiguous (4hr),2249.115287708333,07:30:00,20:00:00
SA,2019-01-25,Day-evening,-1208.5282235,,
SA,2019-01-25,Overnight-morning,116.95405944444437,,
SA,2019-01-25,Evening price,182.2358523333333,,
SA,2019-01-26,High-low perfect (2hr),290.9317554166667,,
SA,2019-01-26,High-low contiguous (2hr),268.19737499999997,03:30:00,14:40:00
SA,2019-01-26,High-low perfect (4hr),225.43244062499997,,
SA,2019-01-26,High-low contiguous (4hr),188.26459666666668,02:55:00,13:45:00
SA,2019-01-26,Day-evening,1.234053380952389,,
SA,2019-01-26,Overnight-morning,-37.123964259259225,,
SA,2019-01-26,Evening price,93.99260933333335,,
SA,2019-01-27,High-low perfect (2hr),83.94434041666666,,
SA,2019-01-27,High-low contiguous (2hr),73.73491208333333,05:55:00,12:50:00
SA,2019-01-27,High-low perfect (4hr),57.977680625,,
SA,2019-01-27,High-low contiguous (4hr),45.34706124999999,18:25:00,12:25:00
SA,2019-01-27,Day-evening,29.523579047619037,,
SA,2019-01-27,Overnight-morning,12.24898166666668,,
SA,2019-01-27,Evening price,91.34518583333332,,
SA,2019-01-28,High-low perfect (2hr),187.749665,,
SA,2019-01-28,High-low contiguous (2hr),174.0367083333333,17:10:00,04:55:00
SA,2019-01-28,High-low perfect (4hr),175.10288624999998,,
SA,2019-01-28,High-low contiguous (4hr),158.56585062500005,15:10:00,02:25:00
SA,2019-01-28,Day-evening,79.54993611904762,,
SA,2019-01-28,Overnight-morning,-11.643251944444444,,
SA,2019-01-28,Evening price,204.192141,,
SA,2019-01-29,High-low perfect (2hr),180.67090875000002,,
SA,2019-01-29,High-low contiguous (2hr),168.09720708333333,14:40:00,20:30:00
SA,2019-01-29,High-low perfect (4hr),174.10071937499998,,
SA,2019-01-29,High-low contiguous (4hr),156.58455083333337,14:45:00,19:10:00
SA,2019-01-29,Day-evening,3.6627328809524613,,
SA,2019-01-29,Overnight-morning,31.74748657407413,,
SA,2019-01-29,Evening price,194.66159633333336,,
SA,2019-01-30,High-low perfect (2hr),196.9299308333333,,
SA,2019-01-30,High-low contiguous (2hr),162.14759833333335,13:40:00,21:30:00
SA,2019-01-30,High-low perfect (4hr),177.81844812499997,,
SA,2019-01-30,High-low contiguous (4hr),133.6596575,12:30:00,01:00:00
SA,2019-01-30,Day-evening,-79.38483716666664,,
SA,2019-01-30,Overnight-morning,11.98746462962967,,
SA,2019-01-30,Evening price,144.55108116666668,,
SA,2019-01-31,High-low perfect (2hr),127.70533833333334,,
SA,2019-01-31,High-low contiguous (2hr),98.43783166666667,05:35:00,00:50:00
SA,2019-01-31,High-low perfect (4hr),79.11751729166667,,
SA,2019-01-31,High-low contiguous (4hr),60.636770833333344,05:10:00,00:45:00
SA,2019-01-31,Day-evening,-6.701922166666677,,
SA,2019-01-31,Overnight-morning,58.55077055555559,,
SA,2019-01-31,Evening price,87.6635295,,
SA,2019-02-01,High-low perfect (2hr),146.75174583333327,,
SA,2019-02-01,High-low contiguous (2hr),97.42154958333333,18:15:00,02:05:00
SA,2019-02-01,High-low perfect (4hr),106.718895,,
SA,2019-02-01,High-low contiguous (4hr),76.53525020833334,16:15:00,00:45:00
SA,2019-02-01,Day-evening,48.856521976190436,,
SA,2019-02-01,Overnight-morning,-3.7947591666666796,,
SA,2019-02-01,Evening price,139.28963566666664,,
SA,2019-02-02,High-low perfect (2hr),807.5663283333332,,
SA,2019-02-02,High-low contiguous (2hr),730.6853158333334,17:15:00,19:15:00
SA,2019-02-02,High-low perfect (4hr),497.4092193750001,,
SA,2019-02-02,High-low contiguous (4hr),366.34239541666665,15:15:00,19:10:00
SA,2019-02-02,Day-evening,146.55361178571425,,
SA,2019-02-02,Overnight-morning,-12.18576907407413,,
SA,2019-02-02,Evening price,381.46176499999996,,
SA,2019-02-03,High-low perfect (2hr),228.37828083333335,,
SA,2019-02-03,High-low contiguous (2hr),176.85120708333335,08:15:00,05:10:00
SA,2019-02-03,High-low perfect (4hr),196.93477833333338,,
SA,2019-02-03,High-low contiguous (4hr),160.7282025,08:15:00,03:30:00
SA,2019-02-03,Day-evening,-64.50894804761907,,
SA,2019-02-03,Overnight-morning,33.011766759259274,,
SA,2019-02-03,Evening price,153.1667593333333,,
SA,2019-02-04,High-low perfect (2hr),65.27048458333333,,
SA,2019-02-04,High-low contiguous (2hr),51.488152916666664,05:50:00,02:35:00
SA,2019-02-04,High-low perfect (4hr),53.33208208333333,,
SA,2019-02-04,High-low contiguous (4hr),41.46406604166668,05:50:00,00:35:00
SA,2019-02-04,Day-evening,1.5568647380952285,,
SA,2019-02-04,Overnight-morning,41.041420092592574,,
SA,2019-02-04,Evening price,99.2528795,,
SA,2019-02-05,High-low perfect (2hr),164.27050791666667,,
SA,2019-02-05,High-low contiguous (2hr),141.53624291666668,17:25:00,09:45:00
SA,2019-02-05,High-low perfect (4hr),120.96028395833333,,
SA,2019-02-05,High-low contiguous (4hr),92.97098187499999,15:40:00,08:30:00
SA,2019-02-05,Day-evening,57.28332564285714,,
SA,2019-02-05,Overnight-morning,18.011250185185176,,
SA,2019-02-05,Evening price,114.49117933333333,,
SA,2019-02-06,High-low perfect (2hr),221.61145291666668,,
SA,2019-02-06,High-low contiguous (2hr),180.55359625,14:30:00,01:15:00
SA,2019-02-06,High-low perfect (4hr),172.63804583333334,,
SA,2019-02-06,High-low contiguous (4hr),155.7427833333333,11:55:00,00:45:00
SA,2019-02-06,Day-evening,-74.39238469047619,,
SA,2019-02-06,Overnight-morning,59.87145888888894,,
SA,2019-02-06,Evening price,120.712644,,
SA,2019-02-07,High-low perfect (2hr),218.22838,,
SA,2019-02-07,High-low contiguous (2hr),200.68307458333328,06:20:00,01:35:00
SA,2019-02-07,High-low perfect (4hr),185.7083235416667,,
SA,2019-02-07,High-low contiguous (4hr),153.14568229166667,06:00:00,01:15:00
SA,2019-02-07,Day-evening,-48.62605973809522,,
SA,2019-02-07,Overnight-morning,146.25863055555556,,
SA,2019-02-07,Evening price,117.13940133333332,,
SA,2019-02-08,High-low perfect (2hr),180.15196708333335,,
SA,2019-02-08,High-low contiguous (2hr),163.28270250000003,05:20:00,15:40:00
SA,2019-02-08,High-low perfect (4hr),121.804121875,,
SA,2019-02-08,High-low contiguous (4hr),105.81761895833336,04:55:00,15:30:00
SA,2019-02-08,Day-evening,-31.572924380952372,,
SA,2019-02-08,Overnight-morning,40.63213888888889,,
SA,2019-02-08,Evening price,54.489109666666664,,
SA,2019-02-09,High-low perfect (2hr),176.08969375,,
SA,2019-02-09,High-low contiguous (2hr),132.93054416666666,22:00:00,10:35:00
SA,2019-02-09,High-low perfect (4hr),132.23949395833333,,
SA,2019-02-09,High-low contiguous (4hr),112.87077979166666,20:00:00,10:35:00
SA,2019-02-09,Day-evening,57.9680962142857,,
SA,2019-02-09,Overnight-morning,13.266898888888889,,
SA,2019-02-09,Evening price,56.27152049999999,,
SA,2019-02-10,High-low perfect (2hr),110.67788333333334,,
SA,2019-02-10,High-low contiguous (2hr),91.82820375,18:45:00,13:00:00
SA,2019-02-10,High-low perfect (4hr),89.05262666666664,,
SA,2019-02-10,High-low contiguous (4hr),73.9456785416667,18:25:00,11:45:00
SA,2019-02-10,Day-evening,51.6064742142857,,
SA,2019-02-10,Overnight-morning,-10.645866388888876,,
SA,2019-02-10,Evening price,119.88154433333331,,
SA,2019-02-11,High-low perfect (2hr),90.67455583333333,,
SA,2019-02-11,High-low contiguous (2hr),72.64844250000002,05:00:00,10:55:00
SA,2019-02-11,High-low perfect (4hr),74.80935687499998,,
SA,2019-02-11,High-low contiguous (4hr),62.16201479166665,03:50:00,10:15:00
SA,2019-02-11,Day-evening,20.674923619047632,,
SA,2019-02-11,Overnight-morning,13.238529537037039,,
SA,2019-02-11,Evening price,91.82918350000001,,
SA,2019-02-12,High-low perfect (2hr),253.37254041666665,,
SA,2019-02-12,High-low contiguous (2hr),192.06176958333333,18:50:00,12:10:00
SA,2019-02-12,High-low perfect (4hr),163.74952437499996,,
SA,2019-02-12,High-low contiguous (4hr),142.82123375,18:40:00,12:35:00
SA,2019-02-12,Day-evening,62.653259047619045,,
SA,2019-02-12,Overnight-morning,18.502441574074062,,
SA,2019-02-12,Evening price,52.90434833333333,,
SA,2019-02-13,High-low perfect (2hr),111.36241333333331,,
SA,2019-02-13,High-low contiguous (2hr),95.07756958333333,19:45:00,01:10:00
SA,2019-02-13,High-low perfect (4hr),91.24796145833334,,
SA,2019-02-13,High-low contiguous (4hr),84.14798458333337,19:50:00,00:55:00
SA,2019-02-13,Day-evening,23.308420595238104,,
SA,2019-02-13,Overnight-morning,32.28622027777779,,
SA,2019-02-13,Evening price,109.94409166666668,,
SA,2019-02-14,High-low perfect (2hr),107.78909125000003,,
SA,2019-02-14,High-low contiguous (2hr),86.87947750000001,18:10:00,08:05:00
SA,2019-02-14,High-low perfect (4hr),88.58141270833333,,
SA,2019-02-14,High-low contiguous (4hr),66.28822312499999,16:45:00,08:45:00
SA,2019-02-14,Day-evening,53.80186311904758,,
SA,2019-02-14,Overnight-morning,14.893057870370399,,
SA,2019-02-14,Evening price,146.10705716666664,,
SA,2019-02-15,High-low perfect (2hr),88.75008791666669,,
SA,2019-02-15,High-low contiguous (2hr),76.97979708333332,05:55:00,02:35:00
SA,2019-02-15,High-low perfect (4hr),78.02291041666668,,
SA,2019-02-15,High-low contiguous (4hr),62.66425145833334,05:55:00,00:50:00
SA,2019-02-15,Day-evening,5.132152095238084,,
SA,2019-02-15,Overnight-morning,38.80818601851851,,
SA,2019-02-15,Evening price,116.68227816666666,,
SA,2019-02-16,High-low perfect (2hr),166.00199958333337,,
SA,2019-02-16,High-low contiguous (2hr),125.19938499999998,05:05:00,11:10:00
SA,2019-02-16,High-low perfect (4hr),133.72904770833333,,
SA,2019-02-16,High-low contiguous (4hr),106.88547645833332,03:35:00,08:30:00
SA,2019-02-16,Day-evening,52.50910366666665,,
SA,2019-02-16,Overnight-morning,1.6620723148148215,,
SA,2019-02-16,Evening price,146.54361699999998,,
SA,2019-02-17,High-low perfect (2hr),139.2893125,,
SA,2019-02-17,High-low contiguous (2hr),113.96994458333334,19:00:00,07:05:00
SA,2019-02-17,High-low perfect (4hr),113.16537208333332,,
SA,2019-02-17,High-low contiguous (4hr),92.12939041666667,16:20:00,04:50:00
SA,2019-02-17,Day-evening,48.58534585714284,,
SA,2019-02-17,Overnight-morning,-42.399535740740745,,
SA,2019-02-17,Evening price,162.13858216666665,,
SA,2019-02-18,High-low perfect (2hr),84.50057583333334,,
SA,2019-02-18,High-low contiguous (2hr),68.60817999999999,05:45:00,02:30:00
SA,2019-02-18,High-low perfect (4hr),70.47175687500001,,
SA,2019-02-18,High-low contiguous (4hr),51.80991125,05:10:00,01:10:00
SA,2019-02-18,Day-evening,-2.4177180952380866,,
SA,2019-02-18,Overnight-morning,32.99847648148146,,
SA,2019-02-18,Evening price,91.47384083333333,,
SA,2019-02-19,High-low perfect (2hr),91.6556975,,
SA,2019-02-19,High-low contiguous (2hr),73.83855749999998,05:50:00,02:15:00
SA,2019-02-19,High-low perfect (4hr),73.94702291666665,,
SA,2019-02-19,High-low contiguous (4hr),58.541004375000014,06:10:00,00:25:00
SA,2019-02-19,Day-evening,10.790821523809555,,
SA,2019-02-19,Overnight-morning,37.48739777777777,,
SA,2019-02-19,Evening price,121.49060783333336,,
SA,2019-02-20,High-low perfect (2hr),70.85459708333335,,
SA,2019-02-20,High-low contiguous (2hr),57.63882500000001,05:10:00,01:55:00
SA,2019-02-20,High-low perfect (4hr),58.442930625,,
SA,2019-02-20,High-low contiguous (4hr),41.833527708333335,18:45:00,00:45:00
SA,2019-02-20,Day-evening,7.914358261904809,,
SA,2019-02-20,Overnight-morning,16.31249731481482,,
SA,2019-02-20,Evening price,114.84179766666668,,
SA,2019-02-21,High-low perfect (2hr),69.11756916666666,,
SA,2019-02-21,High-low contiguous (2hr),55.71895041666666,18:00:00,01:00:00
SA,2019-02-21,High-low perfect (4hr),57.909042291666665,,
SA,2019-02-21,High-low contiguous (4hr),38.02432270833333,16:50:00,00:50:00
SA,2019-02-21,Day-evening,7.740406523809511,,
SA,2019-02-21,Overnight-morning,20.122893148148137,,
SA,2019-02-21,Evening price,117.89751616666666,,
SA,2019-02-22,High-low perfect (2hr),55.842240833333335,,
SA,2019-02-22,High-low contiguous (2hr),43.95723333333335,12:45:00,00:45:00
SA,2019-02-22,High-low perfect (4hr),49.01415979166666,,
SA,2019-02-22,High-low contiguous (4hr),32.535470833333335,12:55:00,00:40:00
SA,2019-02-22,Day-evening,-0.5496600476189997,,
SA,2019-02-22,Overnight-morning,18.57912416666666,,
SA,2019-02-22,Evening price,98.30854066666669,,
SA,2019-02-23,High-low perfect (2hr),87.51206958333336,,
SA,2019-02-23,High-low contiguous (2hr),76.04726125000002,17:40:00,10:35:00
SA,2019-02-23,High-low perfect (4hr),77.24953479166666,,
SA,2019-02-23,High-low contiguous (4hr),65.94269625000001,16:30:00,09:20:00
SA,2019-02-23,Day-evening,52.00246935714285,,
SA,2019-02-23,Overnight-morning,-0.12337509259258184,,
SA,2019-02-23,Evening price,109.55189233333333,,
SA,2019-02-24,High-low perfect (2hr),145.82176458333333,,
SA,2019-02-24,High-low contiguous (2hr),119.99018583333333,17:05:00,09:15:00
SA,2019-02-24,High-low perfect (4hr),124.51926125,,
SA,2019-02-24,High-low contiguous (4hr),106.16239562499999,15:05:00,08:30:00
SA,2019-02-24,Day-evening,48.49625233333332,,
SA,2019-02-24,Overnight-morning,-14.29220185185185,,
SA,2019-02-24,Evening price,131.48053149999998,,
SA,2019-02-25,High-low perfect (2hr),291.2523145833333,,
SA,2019-02-25,High-low contiguous (2hr),232.6827570833333,16:20:00,01:15:00
SA,2019-02-25,High-low perfect (4hr),242.60066104166665,,
SA,2019-02-25,High-low contiguous (4hr),203.99270166666665,14:30:00,00:50:00
SA,2019-02-25,Day-evening,36.9820592142857,,
SA,2019-02-25,Overnight-morning,25.435617129629662,,
SA,2019-02-25,Evening price,196.99713683333331,,
SA,2019-02-26,High-low perfect (2hr),92.1623175,,
SA,2019-02-26,High-low contiguous (2hr),72.51086625,14:20:00,01:50:00
SA,2019-02-26,High-low perfect (4hr),81.05794916666663,,
SA,2019-02-26,High-low contiguous (4hr),58.14659041666664,11:30:00,00:55:00
SA,2019-02-26,Day-evening,-19.339057357142906,,
SA,2019-02-26,Overnight-morning,48.4382787037037,,
SA,2019-02-26,Evening price,123.84026966666664,,
SA,2019-02-27,High-low perfect (2hr),282.08028791666663,,
SA,2019-02-27,High-low contiguous (2hr),264.14074916666664,16:35:00,01:45:00
SA,2019-02-27,High-low perfect (4hr),236.70548916666664,,
SA,2019-02-27,High-low contiguous (4hr),233.44726104166668,15:00:00,00:40:00
SA,2019-02-27,Day-evening,65.26417849999996,,
SA,2019-02-27,Overnight-morning,50.40975703703701,,
SA,2019-02-27,Evening price,223.3862918333333,,
SA,2019-02-28,High-low perfect (2hr),282.92152208333334,,
SA,2019-02-28,High-low contiguous (2hr),255.5069575,14:05:00,03:00:00
SA,2019-02-28,High-low perfect (4hr),257.75904750000007,,
SA,2019-02-28,High-low contiguous (4hr),213.50290520833332,13:30:00,01:10:00
SA,2019-02-28,Day-evening,30.755618523809545,,
SA,2019-02-28,Overnight-morning,21.29099305555556,,
SA,2019-02-28,Evening price,228.28537566666668,,
SA,2019-03-01,High-low perfect (2hr),10825.7424325,,
SA,2019-03-01,High-low contiguous (2hr),9717.95670125,15:10:00,02:55:00
SA,2019-03-01,High-low perfect (4hr),5531.6934918749985,,
SA,2019-03-01,High-low contiguous (4hr),5093.431981250001,14:40:00,01:25:00
SA,2019-03-01,Day-evening,2157.429611976191,,
SA,2019-03-01,Overnight-morning,10.703752592592608,,
SA,2019-03-01,Evening price,3131.630753166667,,
SA,2019-03-02,High-low perfect (2hr),330.65951874999996,,
SA,2019-03-02,High-low contiguous (2hr),270.3482833333333,17:20:00,01:35:00
SA,2019-03-02,High-low perfect (4hr),280.05051125,,
SA,2019-03-02,High-low contiguous (4hr),236.87621145833333,14:35:00,01:35:00
SA,2019-03-02,Day-evening,74.228356047619,,
SA,2019-03-02,Overnight-morning,-3.0324846296296215,,
SA,2019-03-02,Evening price,230.61266449999997,,
SA,2019-03-03,High-low perfect (2hr),231.88316125000003,,
SA,2019-03-03,High-low contiguous (2hr),206.1483,14:45:00,06:30:00
SA,2019-03-03,High-low perfect (4hr),190.12502354166668,,
SA,2019-03-03,High-low contiguous (4hr),164.048331875,14:15:00,04:35:00
SA,2019-03-03,Day-evening,9.90592211904763,,
SA,2019-03-03,Overnight-morning,-25.39606314814813,,
SA,2019-03-03,Evening price,180.69396366666666,,
SA,2019-03-04,High-low perfect (2hr),147.46820583333334,,
SA,2019-03-04,High-low contiguous (2hr),89.1095275,05:00:00,02:40:00
SA,2019-03-04,High-low perfect (4hr),93.83076020833334,,
SA,2019-03-04,High-low contiguous (4hr),54.292553333333345,04:55:00,00:50:00
SA,2019-03-04,Day-evening,-16.364648999999986,,
SA,2019-03-04,Overnight-morning,21.823005462962954,,
SA,2019-03-04,Evening price,132.00661683333334,,
SA,2019-03-05,High-low perfect (2hr),116.8438729166667,,
SA,2019-03-05,High-low contiguous (2hr),112.24848833333334,05:00:00,22:00:00
SA,2019-03-05,High-low perfect (4hr),91.88131770833334,,
SA,2019-03-05,High-low contiguous (4hr),87.37878729166667,03:05:00,20:00:00
SA,2019-03-05,Day-evening,-21.174652619047592,,
SA,2019-03-05,Overnight-morning,24.39761527777773,,
SA,2019-03-05,Evening price,90.01348750000001,,
SA,2019-03-06,High-low perfect (2hr),135.458765,,
SA,2019-03-06,High-low contiguous (2hr),123.71445125,18:20:00,12:50:00
SA,2019-03-06,High-low perfect (4hr),116.11033104166667,,
SA,2019-03-06,High-low contiguous (4hr),96.81539604166667,17:20:00,00:35:00
SA,2019-03-06,Day-evening,62.36837238095238,,
SA,2019-03-06,Overnight-morning,41.63665444444447,,
SA,2019-03-06,Evening price,117.15830083333331,,
SA,2019-03-07,High-low perfect (2hr),142.95013375,,
SA,2019-03-07,High-low contiguous (2hr),124.44438708333331,18:15:00,09:00:00
SA,2019-03-07,High-low perfect (4hr),107.3268175,,
SA,2019-03-07,High-low contiguous (4hr),97.02875916666665,18:15:00,09:00:00
SA,2019-03-07,Day-evening,59.59193783333336,,
SA,2019-03-07,Overnight-morning,-0.7953361111111121,,
SA,2019-03-07,Evening price,125.18931116666668,,
SA,2019-03-08,High-low perfect (2hr),144.72165541666664,,
SA,2019-03-08,High-low contiguous (2hr),131.28036291666666,05:10:00,10:10:00
SA,2019-03-08,High-low perfect (4hr),105.37909895833332,,
SA,2019-03-08,High-low contiguous (4hr),78.39607854166664,04:45:00,09:35:00
SA,2019-03-08,Day-evening,18.952790333333354,,
SA,2019-03-08,Overnight-morning,14.834832592592605,,
SA,2019-03-08,Evening price,121.95870366666668,,
SA,2019-03-09,High-low perfect (2hr),102.49433291666665,,
SA,2019-03-09,High-low contiguous (2hr),86.76023541666663,19:15:00,13:25:00
SA,2019-03-09,High-low perfect (4hr),90.20890458333332,,
SA,2019-03-09,High-low contiguous (4hr),72.02164354166666,18:35:00,11:30:00
SA,2019-03-09,Day-evening,45.34393569047619,,
SA,2019-03-09,Overnight-morning,5.197296574074102,,
SA,2019-03-09,Evening price,115.18887283333333,,
SA,2019-03-10,High-low perfect (2hr),101.78931000000001,,
SA,2019-03-10,High-low contiguous (2hr),72.58898208333335,00:00:00,11:00:00
SA,2019-03-10,High-low perfect (4hr),77.83740312500001,,
SA,2019-03-10,High-low contiguous (4hr),56.84823333333333,19:55:00,09:25:00
SA,2019-03-10,Day-evening,39.10941795238095,,
SA,2019-03-10,Overnight-morning,-20.695895555555538,,
SA,2019-03-10,Evening price,87.0128445,,
SA,2019-03-11,High-low perfect (2hr),80.68447458333333,,
SA,2019-03-11,High-low contiguous (2hr),74.98779583333334,05:45:00,13:55:00
SA,2019-03-11,High-low perfect (4hr),59.36496604166667,,
SA,2019-03-11,High-low contiguous (4hr),53.836949791666676,05:05:00,12:15:00
SA,2019-03-11,Day-evening,17.29956923809523,,
SA,2019-03-11,Overnight-morning,21.471667962962954,,
SA,2019-03-11,Evening price,80.7266765,,
SA,2019-03-12,High-low perfect (2hr),116.36824208333333,,
SA,2019-03-12,High-low contiguous (2hr),88.07635666666667,17:50:00,01:20:00
SA,2019-03-12,High-low perfect (4hr),89.98321208333334,,
SA,2019-03-12,High-low contiguous (4hr),74.35949104166667,17:15:00,01:05:00
SA,2019-03-12,Day-evening,43.2960980952381,,
SA,2019-03-12,Overnight-morning,10.958388981481477,,
SA,2019-03-12,Evening price,107.12891916666668,,
SA,2019-03-13,High-low perfect (2hr),106.95871541666664,,
SA,2019-03-13,High-low contiguous (2hr),75.11665874999998,05:40:00,02:40:00
SA,2019-03-13,High-low perfect (4hr),82.02728437500001,,
SA,2019-03-13,High-low contiguous (4hr),46.47125645833333,05:00:00,01:20:00
SA,2019-03-13,Day-evening,18.284127285714277,,
SA,2019-03-13,Overnight-morning,33.79397990740736,,
SA,2019-03-13,Evening price,128.57730216666667,,
SA,2019-03-14,High-low perfect (2hr),112.71219166666664,,
SA,2019-03-14,High-low contiguous (2hr),81.40121833333335,05:05:00,11:55:00
SA,2019-03-14,High-low perfect (4hr),75.63031812499999,,
SA,2019-03-14,High-low contiguous (4hr),51.52382833333333,03:55:00,09:55:00
SA,2019-03-14,Day-evening,20.906396666666666,,
SA,2019-03-14,Overnight-morning,38.30221888888893,,
SA,2019-03-14,Evening price,124.05268333333333,,
SA,2019-03-15,High-low perfect (2hr),78.68267166666666,,
SA,2019-03-15,High-low contiguous (2hr),69.75357083333333,12:50:00,21:25:00
SA,2019-03-15,High-low perfect (4hr),65.81852583333333,,
SA,2019-03-15,High-low contiguous (4hr),55.73902104166666,10:50:00,20:00:00
SA,2019-03-15,Day-evening,-7.990684857142867,,
SA,2019-03-15,Overnight-morning,26.045637500000012,,
SA,2019-03-15,Evening price,104.23797133333333,,
SA,2019-03-16,High-low perfect (2hr),109.57012333333333,,
SA,2019-03-16,High-low contiguous (2hr),91.15943208333334,17:40:00,03:15:00
SA,2019-03-16,High-low perfect (4hr),97.69580562499999,,
SA,2019-03-16,High-low contiguous (4hr),84.76120020833332,20:00:00,01:15:00
SA,2019-03-16,Day-evening,43.28045990476194,,
SA,2019-03-16,Overnight-morning,11.146559444444478,,
SA,2019-03-16,Evening price,130.71188383333336,,
SA,2019-03-17,High-low perfect (2hr),74.63214,,
SA,2019-03-17,High-low contiguous (2hr),53.04559166666665,15:05:00,04:20:00
SA,2019-03-17,High-low perfect (4hr),63.548643541666664,,
SA,2019-03-17,High-low contiguous (4hr),44.093650208333344,14:10:00,09:30:00
SA,2019-03-17,Day-evening,10.809123,,
SA,2019-03-17,Overnight-morning,-3.725974999999977,,
SA,2019-03-17,Evening price,111.44118216666666,,
SA,2019-03-18,High-low perfect (2hr),116.62014291666668,,
SA,2019-03-18,High-low contiguous (2hr),106.90081208333334,16:40:00,01:50:00
SA,2019-03-18,High-low perfect (4hr),103.95716083333332,,
SA,2019-03-18,High-low contiguous (4hr),90.73768083333334,14:45:00,00:50:00
SA,2019-03-18,Day-evening,3.8570652619047507,,
SA,2019-03-18,Overnight-morning,56.326612870370354,,
SA,2019-03-18,Evening price,133.09035883333334,,
SA,2019-03-19,High-low perfect (2hr),87.40550333333336,,
SA,2019-03-19,High-low contiguous (2hr),67.36142833333334,22:00:00,02:50:00
SA,2019-03-19,High-low perfect (4hr),71.19487749999998,,
SA,2019-03-19,High-low contiguous (4hr),58.293237500000004,20:00:00,00:45:00
SA,2019-03-19,Day-evening,22.827605047619045,,
SA,2019-03-19,Overnight-morning,10.238438611111093,,
SA,2019-03-19,Evening price,128.51866683333333,,
SA,2019-03-20,High-low perfect (2hr),135.8418191666667,,
SA,2019-03-20,High-low contiguous (2hr),132.21548666666666,05:45:00,01:05:00
SA,2019-03-20,High-low perfect (4hr),104.70868541666668,,
SA,2019-03-20,High-low contiguous (4hr),98.84080166666668,05:15:00,01:05:00
SA,2019-03-20,Day-evening,-13.94397230952383,,
SA,2019-03-20,Overnight-morning,88.22942509259258,,
SA,2019-03-20,Evening price,117.98952983333332,,
SA,2019-03-21,High-low perfect (2hr),79.13738208333332,,
SA,2019-03-21,High-low contiguous (2hr),54.85418,12:05:00,22:00:00
SA,2019-03-21,High-low perfect (4hr),63.223769166666656,,
SA,2019-03-21,High-low contiguous (4hr),41.017194166666684,12:30:00,00:55:00
SA,2019-03-21,Day-evening,-13.453784690476198,,
SA,2019-03-21,Overnight-morning,24.486243055555562,,
SA,2019-03-21,Evening price,102.78078483333333,,
SA,2019-03-22,High-low perfect (2hr),69.23891916666666,,
SA,2019-03-22,High-low contiguous (2hr),53.376621666666665,20:45:00,00:20:00
SA,2019-03-22,High-low perfect (4hr),55.63250625000002,,
SA,2019-03-22,High-low contiguous (4hr),44.385947500000015,18:45:00,00:05:00
SA,2019-03-22,Day-evening,4.654500166666665,,
