Period,DUID,Delta,Contract
2021-02-28,HDWF2,-5.409797298615564,Ex-post DWA
2021-03-31,HDWF2,-11.979747713221315,Ex-post DWA
2021-04-30,HDWF2,-5.361490492873816,Ex-post DWA
2021-05-31,HDWF2,0.24119373877505978,Ex-post DWA
2021-06-30,HDWF2,-1.0836643117046236,Ex-post DWA
2021-07-31,HDWF2,-2.6652898969290533,Ex-post DWA
2021-08-31,HDWF2,-7.502894240585963,Ex-post DWA
2021-09-30,HDWF2,-10.04734491623128,Ex-post DWA
2021-10-31,HDWF2,-15.170127045716363,Ex-post DWA
2021-11-30,HDWF2,-8.440068019944537,Ex-post DWA
2021-12-31,HDWF2,-7.459775838775432,Ex-post DWA
2022-01-31,HDWF2,-6.54711556068969,Ex-post DWA
2022-02-28,HDWF2,-3.3462754451870893,Ex-post DWA
2022-03-31,HDWF2,-1.0985598281054294,Ex-post DWA
2022-04-30,HDWF2,-7.918397306255272,Ex-post DWA
2022-05-31,HDWF2,-1.6565814131301124,Ex-post DWA
2022-06-30,HDWF2,-8.636811108694417,Ex-post DWA
2022-07-31,HDWF2,-16.83004474920429,Ex-post DWA
2022-08-31,HDWF2,-2.3007189504639456,Ex-post DWA
2022-09-30,HDWF2,-18.535958453965762,Ex-post DWA
2022-10-31,HDWF2,-15.503982263085248,Ex-post DWA
2022-11-30,HDWF2,-33.312134551998234,Ex-post DWA
2022-12-31,HDWF2,-5.368789724443406,Ex-post DWA
2023-01-31,HDWF2,-1.2420864915546161,Ex-post DWA
2023-02-28,HDWF2,-9.604640719057087,Ex-post DWA
2023-03-31,HDWF2,-6.652143717521476,Ex-post DWA
2023-04-30,HDWF2,-9.347545572573495,Ex-post DWA
2023-05-31,HDWF2,-10.781309643667228,Ex-post DWA
2023-06-30,HDWF2,-3.729599778892279,Ex-post DWA
2023-07-31,HDWF2,-6.306706527977514,Ex-post DWA
2023-08-31,HDWF2,-16.71037330733128,Ex-post DWA
2023-09-30,HDWF2,-15.018414390729696,Ex-post DWA
2023-10-31,HDWF2,-10.924264043522466,Ex-post DWA
2023-11-30,HDWF2,-7.655314026088099,Ex-post DWA
2023-12-31,HDWF2,-8.991117559418576,Ex-post DWA
2024-01-31,HDWF2,-11.06716507633881,Ex-post DWA
2024-02-29,HDWF2,-8.805272608951391,Ex-post DWA
2024-03-31,HDWF2,-6.46328521161481,Ex-post DWA
2024-04-30,HDWF2,-0.5798638097291473,Ex-post DWA
2024-05-31,HDWF2,4.412124564628229,Ex-post DWA
2024-06-30,HDWF2,-4.825733513953978,Ex-post DWA
2024-07-31,HDWF2,8.509327847424615,Ex-post DWA
2024-08-31,HDWF2,-8.954589694290028,Ex-post DWA
2024-09-30,HDWF2,-11.843406516020583,Ex-post DWA
2024-10-31,HDWF2,-19.20404041337845,Ex-post DWA
2024-11-30,HDWF2,-23.591503719332685,Ex-post DWA
2024-12-31,HDWF2,-20.657236440425002,Ex-post DWA
2020-01-31,HDWF3,10.642375201969074,Ex-post DWA
